date,DGS10,DGS2,DFF,T10Y2Y,DEXUSEU
1997-08-26,6.38,5.99,5.62,0.39,
1997-08-27,6.38,6.01,5.52,0.37,
1997-08-28,6.3,5.94,5.64,0.36,
1997-08-29,6.34,5.97,5.52,0.37,
1997-08-30,6.34,5.97,5.52,0.37,
1997-08-31,6.34,5.97,5.52,0.37,
1997-09-01,6.34,5.97,5.52,0.37,
1997-09-02,6.31,5.94,6.23,0.37,
1997-09-03,6.33,5.96,5.54,0.37,
1997-09-04,6.33,5.98,5.48,0.35,
1997-09-05,6.37,5.98,5.39,0.39,
1997-09-06,6.37,5.98,5.39,0.39,
1997-09-07,6.37,5.98,5.39,0.39,
1997-09-08,6.33,5.98,5.58,0.35,
1997-09-09,6.34,5.98,5.5,0.36,
1997-09-10,6.37,6.0,5.61,0.37,
1997-09-11,6.39,6.0,5.55,0.39,
1997-09-12,6.29,5.93,5.49,0.36,
1997-09-13,6.29,5.93,5.49,0.36,
1997-09-14,6.29,5.93,5.49,0.36,
1997-09-15,6.28,5.93,5.77,0.35,
1997-09-16,6.11,5.81,5.52,0.3,
1997-09-17,6.1,5.79,5.74,0.31,
1997-09-18,6.11,5.81,5.53,0.3,
1997-09-19,6.09,5.81,5.36,0.28,
1997-09-20,6.09,5.81,5.36,0.28,
1997-09-21,6.09,5.81,5.36,0.28,
1997-09-22,6.06,5.79,5.51,0.27,
1997-09-23,6.1,5.8,5.45,0.3,
1997-09-24,6.04,5.78,5.57,0.26,
1997-09-25,6.13,5.85,5.59,0.28,
1997-09-26,6.08,5.8,5.44,0.28,
1997-09-27,6.08,5.8,5.44,0.28,
1997-09-28,6.08,5.8,5.44,0.28,
1997-09-29,6.1,5.8,5.68,0.3,
1997-09-30,6.12,5.8,5.81,0.32,
1997-10-01,6.04,5.75,5.65,0.29,
1997-10-02,6.01,5.73,5.52,0.28,
1997-10-03,6.01,5.72,5.42,0.29,
1997-10-04,6.01,5.72,5.42,0.29,
1997-10-05,6.01,5.72,5.42,0.29,
1997-10-06,5.96,5.68,5.48,0.28,
1997-10-07,5.94,5.67,5.42,0.27,
1997-10-08,6.08,5.79,5.52,0.29,
1997-10-09,6.09,5.8,5.45,0.29,
1997-10-10,6.15,5.86,5.37,0.29,
1997-10-11,6.15,5.86,5.37,0.29,
1997-10-12,6.15,5.86,5.37,0.29,
1997-10-13,6.15,5.86,5.37,0.29,
1997-10-14,6.07,5.81,5.61,0.26,
1997-10-15,6.1,5.84,5.64,0.26,
1997-10-16,6.09,5.84,5.5,0.25,
1997-10-17,6.17,5.91,5.47,0.26,
1997-10-18,6.17,5.91,5.47,0.26,
1997-10-19,6.17,5.91,5.47,0.26,
1997-10-20,6.15,5.9,5.57,0.25,
1997-10-21,6.14,5.92,5.53,0.22,
1997-10-22,6.12,5.91,5.76,0.21,
1997-10-23,6.04,5.79,5.57,0.25,
1997-10-24,6.01,5.79,5.47,0.22,
1997-10-25,6.01,5.79,5.47,0.22,
1997-10-26,6.01,5.79,5.47,0.22,
1997-10-27,5.91,5.62,5.58,0.29,
1997-10-28,5.98,5.74,5.49,0.24,
1997-10-29,5.91,5.67,5.43,0.24,
1997-10-30,5.84,5.61,5.54,0.23,
1997-10-31,5.84,5.63,5.56,0.21,
1997-11-01,5.84,5.63,5.56,0.21,
1997-11-02,5.84,5.63,5.56,0.21,
1997-11-03,5.91,5.69,5.72,0.22,
1997-11-04,5.95,5.73,5.54,0.22,
1997-11-05,5.95,5.73,5.75,0.22,
1997-11-06,5.9,5.7,5.6,0.2,
1997-11-07,5.9,5.71,5.45,0.19,
1997-11-08,5.9,5.71,5.45,0.19,
1997-11-09,5.9,5.71,5.45,0.19,
1997-11-10,5.91,5.73,5.5,0.18,
1997-11-11,5.91,5.73,5.5,0.18,
1997-11-12,5.89,5.7,5.53,0.19,
1997-11-13,5.87,5.7,5.5,0.17,
1997-11-14,5.86,5.7,5.44,0.16,
1997-11-15,5.86,5.7,5.44,0.16,
1997-11-16,5.86,5.7,5.44,0.16,
1997-11-17,5.85,5.7,5.68,0.15,
1997-11-18,5.85,5.71,5.45,0.14,
1997-11-19,5.82,5.7,5.59,0.12,
1997-11-20,5.84,5.73,5.57,0.11,
1997-11-21,5.82,5.68,5.41,0.14,
1997-11-22,5.82,5.68,5.41,0.14,
1997-11-23,5.82,5.68,5.41,0.14,
1997-11-24,5.86,5.71,5.51,0.15,
1997-11-25,5.85,5.71,5.55,0.14,
1997-11-26,5.86,5.74,5.57,0.12,
1997-11-27,5.86,5.74,5.57,0.12,
1997-11-28,5.86,5.76,5.5,0.1,
1997-11-29,5.86,5.76,5.5,0.1,
1997-11-30,5.86,5.76,5.5,0.1,
1997-12-01,5.86,5.78,5.92,0.08,
1997-12-02,5.86,5.78,5.55,0.08,
1997-12-03,5.83,5.74,5.5,0.09,
1997-12-04,5.84,5.71,5.51,0.13,
1997-12-05,5.92,5.8,5.39,0.12,
1997-12-06,5.92,5.8,5.39,0.12,
1997-12-07,5.92,5.8,5.39,0.12,
1997-12-08,5.96,5.85,5.41,0.11,
1997-12-09,5.95,5.81,5.29,0.14,
1997-12-10,5.9,5.75,5.43,0.15,
1997-12-11,5.82,5.68,5.52,0.14,
1997-12-12,5.74,5.63,5.55,0.11,
1997-12-13,5.74,5.63,5.55,0.11,
1997-12-14,5.74,5.63,5.55,0.11,
1997-12-15,5.78,5.68,5.97,0.1,
1997-12-16,5.77,5.68,5.56,0.09,
1997-12-17,5.81,5.7,5.95,0.11,
1997-12-18,5.76,5.68,5.63,0.08,
1997-12-19,5.72,5.66,5.46,0.06,
1997-12-20,5.72,5.66,5.46,0.06,
1997-12-21,5.72,5.66,5.46,0.06,
1997-12-22,5.72,5.69,5.55,0.03,
1997-12-23,5.73,5.69,5.45,0.04,
1997-12-24,5.76,5.67,5.08,0.09,
1997-12-25,5.76,5.67,5.08,0.09,
1997-12-26,5.75,5.69,5.19,0.06,
1997-12-27,5.75,5.69,5.19,0.06,
1997-12-28,5.75,5.69,5.19,0.06,
1997-12-29,5.76,5.69,5.57,0.07,
1997-12-30,5.8,5.71,6.07,0.09,
1997-12-31,5.75,5.66,5.84,0.09,
1998-01-01,5.75,5.66,5.84,0.09,
1998-01-02,5.67,5.59,6.06,0.08,
1998-01-03,5.67,5.59,6.06,0.08,
1998-01-04,5.67,5.59,6.06,0.08,
1998-01-05,5.52,5.47,5.51,0.05,
1998-01-06,5.49,5.39,5.35,0.1,
1998-01-07,5.55,5.42,5.29,0.13,
1998-01-08,5.49,5.31,5.42,0.18,
1998-01-09,5.4,5.17,5.48,0.23,
1998-01-10,5.4,5.17,5.48,0.23,
1998-01-11,5.4,5.17,5.48,0.23,
1998-01-12,5.39,5.2,5.48,0.19,
1998-01-13,5.41,5.25,5.42,0.16,
1998-01-14,5.45,5.29,5.36,0.16,
1998-01-15,5.48,5.29,5.6,0.19,
1998-01-16,5.54,5.35,5.54,0.19,
1998-01-17,5.54,5.35,5.54,0.19,
1998-01-18,5.54,5.35,5.54,0.19,
1998-01-19,5.54,5.35,5.54,0.19,
1998-01-20,5.57,5.37,5.52,0.2,
1998-01-21,5.54,5.33,5.4,0.21,
1998-01-22,5.56,5.3,5.47,0.26,
1998-01-23,5.7,5.42,5.51,0.28,
1998-01-24,5.7,5.42,5.51,0.28,
1998-01-25,5.7,5.42,5.51,0.28,
1998-01-26,5.63,5.39,5.62,0.24,
1998-01-27,5.7,5.46,5.52,0.24,
1998-01-28,5.69,5.46,5.58,0.23,
1998-01-29,5.58,5.36,5.63,0.22,
1998-01-30,5.53,5.32,5.48,0.21,
1998-01-31,5.53,5.32,5.48,0.21,
1998-02-01,5.53,5.32,5.48,0.21,
1998-02-02,5.57,5.36,5.71,0.21,
1998-02-03,5.56,5.34,5.47,0.22,
1998-02-04,5.57,5.32,5.41,0.25,
1998-02-05,5.62,5.36,5.45,0.26,
1998-02-06,5.62,5.38,5.4,0.24,
1998-02-07,5.62,5.38,5.4,0.24,
1998-02-08,5.62,5.38,5.4,0.24,
1998-02-09,5.65,5.41,5.47,0.24,
1998-02-10,5.64,5.41,5.44,0.23,
1998-02-11,5.53,5.39,5.48,0.14,
1998-02-12,5.52,5.39,5.52,0.13,
1998-02-13,5.49,5.36,5.45,0.13,
1998-02-14,5.49,5.36,5.45,0.13,
1998-02-15,5.49,5.36,5.45,0.13,
1998-02-16,5.49,5.36,5.45,0.13,
1998-02-17,5.44,5.34,6.0,0.1,
1998-02-18,5.49,5.37,5.44,0.12,
1998-02-19,5.51,5.39,5.43,0.12,
1998-02-20,5.54,5.41,5.46,0.13,
1998-02-21,5.54,5.41,5.46,0.13,
1998-02-22,5.54,5.41,5.46,0.13,
1998-02-23,5.58,5.46,5.55,0.12,
1998-02-24,5.69,5.57,5.49,0.12,
1998-02-25,5.63,5.55,5.69,0.08,
1998-02-26,5.65,5.58,5.61,0.07,
1998-02-27,5.62,5.55,5.57,0.07,
1998-02-28,5.62,5.55,5.57,0.07,
1998-03-01,5.62,5.55,5.57,0.07,
1998-03-02,5.72,5.6,5.82,0.12,
1998-03-03,5.77,5.64,5.57,0.13,
1998-03-04,5.76,5.63,5.46,0.13,
1998-03-05,5.78,5.62,5.48,0.16,
1998-03-06,5.73,5.58,5.41,0.15,
1998-03-07,5.73,5.58,5.41,0.15,
1998-03-08,5.73,5.58,5.41,0.15,
1998-03-09,5.67,5.57,5.5,0.1,
1998-03-10,5.67,5.55,5.44,0.12,
1998-03-11,5.63,5.53,5.52,0.1,
1998-03-12,5.56,5.5,5.52,0.06,
1998-03-13,5.58,5.5,5.43,0.08,
1998-03-14,5.58,5.5,5.43,0.08,
1998-03-15,5.58,5.5,5.43,0.08,
1998-03-16,5.54,5.47,5.64,0.07,
1998-03-17,5.56,5.5,5.47,0.06,
1998-03-18,5.58,5.52,5.35,0.06,
1998-03-19,5.58,5.52,5.39,0.06,
1998-03-20,5.57,5.52,5.34,0.05,
1998-03-21,5.57,5.52,5.34,0.05,
1998-03-22,5.57,5.52,5.34,0.05,
1998-03-23,5.57,5.52,5.41,0.05,
1998-03-24,5.58,5.5,5.41,0.08,
1998-03-25,5.64,5.58,5.75,0.06,
1998-03-26,5.68,5.62,5.55,0.06,
1998-03-27,5.68,5.63,5.47,0.05,
1998-03-28,5.68,5.63,5.47,0.05,
1998-03-29,5.68,5.63,5.47,0.05,
1998-03-30,5.72,5.65,5.62,0.07,
1998-03-31,5.67,5.6,5.88,0.07,
1998-04-01,5.62,5.55,5.72,0.07,
1998-04-02,5.56,5.52,5.45,0.04,
1998-04-03,5.47,5.42,5.47,0.05,
1998-04-04,5.47,5.42,5.47,0.05,
1998-04-05,5.47,5.42,5.47,0.05,
1998-04-06,5.51,5.45,5.46,0.06,
1998-04-07,5.53,5.45,5.4,0.08,
1998-04-08,5.58,5.49,5.64,0.09,
1998-04-09,5.59,5.5,5.5,0.09,
1998-04-10,5.59,5.5,5.41,0.09,
1998-04-11,5.59,5.5,5.41,0.09,
1998-04-12,5.59,5.5,5.41,0.09,
1998-04-13,5.66,5.59,5.52,0.07,
1998-04-14,5.63,5.57,5.47,0.06,
1998-04-15,5.6,5.55,5.56,0.05,
1998-04-16,5.59,5.53,5.5,0.06,
1998-04-17,5.59,5.54,5.36,0.05,
1998-04-18,5.59,5.54,5.36,0.05,
1998-04-19,5.59,5.54,5.36,0.05,
1998-04-20,5.65,5.57,5.36,0.08,
1998-04-21,5.68,5.6,5.37,0.08,
1998-04-22,5.68,5.6,5.29,0.08,
1998-04-23,5.69,5.61,5.46,0.08,
1998-04-24,5.67,5.61,5.43,0.06,
1998-04-25,5.67,5.61,5.43,0.06,
1998-04-26,5.67,5.61,5.43,0.06,
1998-04-27,5.8,5.71,5.45,0.09,
1998-04-28,5.8,5.69,5.28,0.11,
1998-04-29,5.81,5.71,5.33,0.1,
1998-04-30,5.68,5.59,5.59,0.09,
1998-05-01,5.67,5.59,5.46,0.08,
1998-05-02,5.67,5.59,5.46,0.08,
1998-05-03,5.67,5.59,5.46,0.08,
1998-05-04,5.67,5.59,5.22,0.08,
1998-05-05,5.7,5.61,5.22,0.09,
1998-05-06,5.67,5.56,5.04,0.11,
1998-05-07,5.67,5.56,5.34,0.11,
1998-05-08,5.71,5.61,5.47,0.1,
1998-05-09,5.71,5.61,5.47,0.1,
1998-05-10,5.71,5.61,5.47,0.1,
1998-05-11,5.79,5.66,5.53,0.13,
1998-05-12,5.7,5.59,5.54,0.11,
1998-05-13,5.64,5.59,5.58,0.05,
1998-05-14,5.67,5.63,5.66,0.04,
1998-05-15,5.68,5.63,5.72,0.05,
1998-05-16,5.68,5.63,5.72,0.05,
1998-05-17,5.68,5.63,5.72,0.05,
1998-05-18,5.64,5.59,5.52,0.05,
1998-05-19,5.65,5.59,5.35,0.06,
1998-05-20,5.61,5.57,5.52,0.04,
1998-05-21,5.65,5.63,5.49,0.02,
1998-05-22,5.64,5.63,5.38,0.01,
1998-05-23,5.64,5.63,5.38,0.01,
1998-05-24,5.64,5.63,5.38,0.01,
1998-05-25,5.64,5.63,5.38,0.01,
1998-05-26,5.59,5.61,5.62,-0.02,
1998-05-27,5.56,5.53,5.53,0.03,
1998-05-28,5.58,5.57,5.63,0.01,
1998-05-29,5.56,5.53,5.63,0.03,
1998-05-30,5.56,5.53,5.63,0.03,
1998-05-31,5.56,5.53,5.63,0.03,
1998-06-01,5.53,5.52,5.79,0.01,
1998-06-02,5.56,5.53,5.5,0.03,
1998-06-03,5.57,5.55,5.6,0.02,
1998-06-04,5.59,5.58,5.55,0.01,
1998-06-05,5.58,5.58,5.38,0.0,
1998-06-06,5.58,5.58,5.38,0.0,
1998-06-07,5.58,5.58,5.38,0.0,
1998-06-08,5.58,5.58,5.44,0.0,
1998-06-09,5.59,5.6,5.38,-0.01,
1998-06-10,5.51,5.55,5.53,-0.04,
1998-06-11,5.44,5.45,5.62,-0.01,
1998-06-12,5.43,5.43,5.53,0.0,
1998-06-13,5.43,5.43,5.53,0.0,
1998-06-14,5.43,5.43,5.53,0.0,
1998-06-15,5.38,5.43,5.78,-0.05,
1998-06-16,5.45,5.5,5.55,-0.05,
1998-06-17,5.54,5.55,5.55,-0.01,
1998-06-18,5.5,5.53,5.54,-0.03,
1998-06-19,5.47,5.52,5.36,-0.05,
1998-06-20,5.47,5.52,5.36,-0.05,
1998-06-21,5.47,5.52,5.36,-0.05,
1998-06-22,5.46,5.52,5.42,-0.06,
1998-06-23,5.45,5.49,5.36,-0.04,
1998-06-24,5.46,5.49,5.54,-0.03,
1998-06-25,5.46,5.53,5.64,-0.07,
1998-06-26,5.46,5.51,5.47,-0.05,
1998-06-27,5.46,5.51,5.47,-0.05,
1998-06-28,5.46,5.51,5.47,-0.05,
1998-06-29,5.47,5.51,5.69,-0.04,
1998-06-30,5.44,5.49,7.06,-0.05,
1998-07-01,5.44,5.46,6.35,-0.02,
1998-07-02,5.42,5.44,5.62,-0.02,
1998-07-03,5.42,5.44,5.41,-0.02,
1998-07-04,5.42,5.44,5.41,-0.02,
1998-07-05,5.42,5.44,5.41,-0.02,
1998-07-06,5.39,5.43,5.54,-0.04,
1998-07-07,5.42,5.44,5.46,-0.02,
1998-07-08,5.43,5.44,5.44,-0.01,
1998-07-09,5.41,5.43,5.51,-0.02,
1998-07-10,5.42,5.41,5.43,0.01,
1998-07-11,5.42,5.41,5.43,0.01,
1998-07-12,5.42,5.41,5.43,0.01,
1998-07-13,5.46,5.44,5.5,0.02,
1998-07-14,5.49,5.46,5.45,0.03,
1998-07-15,5.48,5.46,5.7,0.02,
1998-07-16,5.5,5.46,5.57,0.04,
1998-07-17,5.51,5.46,5.42,0.05,
1998-07-18,5.51,5.46,5.42,0.05,
1998-07-19,5.51,5.46,5.42,0.05,
1998-07-20,5.48,5.46,5.65,0.02,
1998-07-21,5.45,5.46,5.51,-0.01,
1998-07-22,5.46,5.48,5.48,-0.02,
1998-07-23,5.45,5.46,5.55,-0.01,
1998-07-24,5.45,5.48,5.53,-0.03,
1998-07-25,5.45,5.48,5.53,-0.03,
1998-07-26,5.45,5.48,5.53,-0.03,
1998-07-27,5.47,5.48,5.68,-0.01,
1998-07-28,5.5,5.46,5.5,0.04,
1998-07-29,5.52,5.49,5.49,0.03,
1998-07-30,5.5,5.49,5.61,0.01,
1998-07-31,5.5,5.49,5.63,0.01,
1998-08-01,5.5,5.49,5.63,0.01,
1998-08-02,5.5,5.49,5.63,0.01,
1998-08-03,5.46,5.46,5.69,0.0,
1998-08-04,5.43,5.43,5.54,0.0,
1998-08-05,5.43,5.39,5.53,0.04,
1998-08-06,5.44,5.39,5.54,0.05,
1998-08-07,5.4,5.34,5.44,0.06,
1998-08-08,5.4,5.34,5.44,0.06,
1998-08-09,5.4,5.34,5.44,0.06,
1998-08-10,5.41,5.34,5.56,0.07,
1998-08-11,5.37,5.31,5.47,0.06,
1998-08-12,5.4,5.32,5.58,0.08,
1998-08-13,5.44,5.37,5.6,0.07,
1998-08-14,5.4,5.34,5.56,0.06,
1998-08-15,5.4,5.34,5.56,0.06,
1998-08-16,5.4,5.34,5.56,0.06,
1998-08-17,5.4,5.34,5.8,0.06,
1998-08-18,5.41,5.36,5.54,0.05,
1998-08-19,5.42,5.34,5.48,0.08,
1998-08-20,5.38,5.32,5.51,0.06,
1998-08-21,5.32,5.25,5.46,0.07,
1998-08-22,5.32,5.25,5.46,0.07,
1998-08-23,5.32,5.25,5.46,0.07,
1998-08-24,5.3,5.22,5.51,0.08,
1998-08-25,5.25,5.18,5.5,0.07,
1998-08-26,5.26,5.12,5.49,0.14,
1998-08-27,5.12,4.98,5.55,0.14,
1998-08-28,5.09,4.93,5.51,0.16,
1998-08-29,5.09,4.93,5.51,0.16,
1998-08-30,5.09,4.93,5.51,0.16,
1998-08-31,5.05,4.91,5.89,0.14,
1998-09-01,5.05,4.86,5.75,0.19,
1998-09-02,5.1,4.96,5.53,0.14,
1998-09-03,5.03,4.91,5.52,0.12,
1998-09-04,5.02,4.91,5.41,0.11,
1998-09-05,5.02,4.91,5.41,0.11,
1998-09-06,5.02,4.91,5.41,0.11,
1998-09-07,5.02,4.91,5.41,0.11,
1998-09-08,5.04,4.91,5.66,0.13,
1998-09-09,4.95,4.79,5.45,0.16,
1998-09-10,4.76,4.57,5.55,0.19,
1998-09-11,4.85,4.68,5.46,0.17,
1998-09-12,4.85,4.68,5.46,0.17,
1998-09-13,4.85,4.68,5.46,0.17,
1998-09-14,4.87,4.72,5.65,0.15,
1998-09-15,4.9,4.73,5.71,0.17,
1998-09-16,4.88,4.75,5.49,0.13,
1998-09-17,4.8,4.7,5.47,0.1,
1998-09-18,4.7,4.61,5.38,0.09,
1998-09-19,4.7,4.61,5.38,0.09,
1998-09-20,4.7,4.61,5.38,0.09,
1998-09-21,4.69,4.63,5.47,0.06,
1998-09-22,4.73,4.66,5.38,0.07,
1998-09-23,4.69,4.52,5.48,0.17,
1998-09-24,4.64,4.43,5.42,0.21,
1998-09-25,4.6,4.43,5.51,0.17,
1998-09-26,4.6,4.43,5.51,0.17,
1998-09-27,4.6,4.43,5.51,0.17,
1998-09-28,4.61,4.45,5.55,0.16,
1998-09-29,4.59,4.47,5.44,0.12,
1998-09-30,4.44,4.3,6.14,0.14,
1998-10-01,4.33,4.17,5.73,0.16,
1998-10-02,4.31,4.17,5.39,0.14,
1998-10-03,4.31,4.17,5.39,0.14,
1998-10-04,4.31,4.17,5.39,0.14,
1998-10-05,4.16,4.04,5.45,0.12,
1998-10-06,4.24,4.1,4.65,0.14,
1998-10-07,4.34,4.12,4.57,0.22,
1998-10-08,4.56,4.1,5.15,0.46,
1998-10-09,4.77,4.19,5.02,0.58,
1998-10-10,4.77,4.19,5.02,0.58,
1998-10-11,4.77,4.19,5.02,0.58,
1998-10-12,4.77,4.19,5.02,0.58,
1998-10-13,4.73,4.13,5.4,0.6,
1998-10-14,4.58,4.08,5.33,0.5,
1998-10-15,4.58,4.13,5.49,0.45,
1998-10-16,4.44,3.86,4.73,0.58,
1998-10-17,4.44,3.86,4.73,0.58,
1998-10-18,4.44,3.86,4.73,0.58,
1998-10-19,4.47,3.9,4.79,0.57,
1998-10-20,4.57,3.98,4.8,0.59,
1998-10-21,4.59,4.12,4.83,0.47,
1998-10-22,4.62,4.16,4.96,0.46,
1998-10-23,4.7,4.2,4.86,0.5,
1998-10-24,4.7,4.2,4.86,0.5,
1998-10-25,4.7,4.2,4.86,0.5,
1998-10-26,4.73,4.23,5.03,0.5,
1998-10-27,4.63,4.12,5.0,0.51,
1998-10-28,4.6,4.01,5.06,0.59,
1998-10-29,4.54,4.0,5.24,0.54,
1998-10-30,4.64,4.12,5.35,0.52,
1998-10-31,4.64,4.12,5.35,0.52,
1998-11-01,4.64,4.12,5.35,0.52,
1998-11-02,4.77,4.26,5.35,0.51,
1998-11-03,4.78,4.25,5.04,0.53,
1998-11-04,4.83,4.43,4.85,0.4,
1998-11-05,4.82,4.47,5.05,0.35,
1998-11-06,4.93,4.59,4.64,0.34,
1998-11-07,4.93,4.59,4.64,0.34,
1998-11-08,4.93,4.59,4.64,0.34,
1998-11-09,4.88,4.57,4.95,0.31,
1998-11-10,4.81,4.5,4.84,0.31,
1998-11-11,4.81,4.5,4.84,0.31,
1998-11-12,4.77,4.47,5.13,0.3,
1998-11-13,4.82,4.54,4.98,0.28,
1998-11-14,4.82,4.54,4.98,0.28,
1998-11-15,4.82,4.54,4.98,0.28,
1998-11-16,4.85,4.56,5.45,0.29,
1998-11-17,4.87,4.58,4.61,0.29,
1998-11-18,4.85,4.63,4.07,0.22,
1998-11-19,4.85,4.66,4.38,0.19,
1998-11-20,4.82,4.66,4.4,0.16,
1998-11-21,4.82,4.66,4.4,0.16,
1998-11-22,4.82,4.66,4.4,0.16,
1998-11-23,4.84,4.63,4.58,0.21,
1998-11-24,4.85,4.64,4.64,0.21,
1998-11-25,4.83,4.66,4.98,0.17,
1998-11-26,4.83,4.66,4.98,0.17,
1998-11-27,4.81,4.62,4.84,0.19,
1998-11-28,4.81,4.62,4.84,0.19,
1998-11-29,4.81,4.62,4.84,0.19,
1998-11-30,4.74,4.54,5.11,0.2,
1998-12-01,4.67,4.44,4.82,0.23,
1998-12-02,4.59,4.36,4.58,0.23,
1998-12-03,4.58,4.36,4.66,0.22,
1998-12-04,4.62,4.46,4.67,0.16,
1998-12-05,4.62,4.46,4.67,0.16,
1998-12-06,4.62,4.46,4.67,0.16,
1998-12-07,4.69,4.54,4.71,0.15,
1998-12-08,4.6,4.46,4.66,0.14,
1998-12-09,4.56,4.42,4.7,0.14,
1998-12-10,4.53,4.39,4.97,0.14,
1998-12-11,4.61,4.46,4.91,0.15,
1998-12-12,4.61,4.46,4.91,0.15,
1998-12-13,4.61,4.46,4.91,0.15,
1998-12-14,4.58,4.42,5.09,0.16,
1998-12-15,4.62,4.47,5.1,0.15,
1998-12-16,4.58,4.4,4.91,0.18,
1998-12-17,4.58,4.42,4.8,0.16,
1998-12-18,4.58,4.45,4.67,0.13,
1998-12-19,4.58,4.45,4.67,0.13,
1998-12-20,4.58,4.45,4.67,0.13,
1998-12-21,4.64,4.56,4.72,0.08,
1998-12-22,4.7,4.59,4.63,0.11,
1998-12-23,4.81,4.73,4.66,0.08,
1998-12-24,4.86,4.78,4.27,0.08,
1998-12-25,4.86,4.78,4.27,0.08,
1998-12-26,4.86,4.78,4.27,0.08,
1998-12-27,4.86,4.78,4.27,0.08,
1998-12-28,4.78,4.73,4.88,0.05,
1998-12-29,4.71,4.6,4.6,0.11,
1998-12-30,4.65,4.56,4.8,0.09,
1998-12-31,4.65,4.54,4.07,0.11,
1999-01-01,4.65,4.54,4.07,0.11,
1999-01-02,4.65,4.54,4.07,0.11,
1999-01-03,4.65,4.54,4.07,0.11,
1999-01-04,4.69,4.58,5.04,0.11,1.1812
1999-01-05,4.74,4.64,4.54,0.1,1.176
1999-01-06,4.73,4.62,4.23,0.11,1.1636
1999-01-07,4.77,4.63,4.49,0.14,1.1672
1999-01-08,4.86,4.71,4.74,0.15,1.1554
1999-01-09,4.86,4.71,4.74,0.15,1.1554
1999-01-10,4.86,4.71,4.74,0.15,1.1554
1999-01-11,4.9,4.74,5.17,0.16,1.1534
1999-01-12,4.82,4.68,4.78,0.14,1.1548
1999-01-13,4.74,4.61,4.62,0.13,1.1698
1999-01-14,4.63,4.47,4.82,0.16,1.1689
1999-01-15,4.66,4.56,4.68,0.1,1.1591
1999-01-16,4.66,4.56,4.68,0.1,1.1591
1999-01-17,4.66,4.56,4.68,0.1,1.1591
1999-01-18,4.66,4.56,4.68,0.1,1.1591
1999-01-19,4.71,4.62,4.55,0.09,1.161
1999-01-20,4.76,4.66,4.41,0.1,1.1575
1999-01-21,4.7,4.63,4.36,0.07,1.1577
1999-01-22,4.64,4.59,4.62,0.05,1.1582
1999-01-23,4.64,4.59,4.62,0.05,1.1582
1999-01-24,4.64,4.59,4.62,0.05,1.1582
1999-01-25,4.67,4.59,4.97,0.08,1.1566
1999-01-26,4.69,4.63,4.84,0.06,1.1577
1999-01-27,4.68,4.57,4.61,0.11,1.1481
1999-01-28,4.67,4.58,4.8,0.09,1.1395
1999-01-29,4.66,4.58,4.79,0.08,1.1371
1999-01-30,4.66,4.58,4.79,0.08,1.1371
1999-01-31,4.66,4.58,4.79,0.08,1.1371
1999-02-01,4.75,4.65,4.86,0.1,1.1303
1999-02-02,4.79,4.7,4.56,0.09,1.1328
1999-02-03,4.83,4.72,4.65,0.11,1.1339
1999-02-04,4.89,4.77,4.88,0.12,1.1306
1999-02-05,4.94,4.8,4.76,0.14,1.1283
1999-02-06,4.94,4.8,4.76,0.14,1.1283
1999-02-07,4.94,4.8,4.76,0.14,1.1283
1999-02-08,4.94,4.8,4.85,0.14,1.1296
1999-02-09,4.91,4.79,4.73,0.12,1.13
1999-02-10,4.9,4.77,4.66,0.13,1.1331
1999-02-11,4.93,4.8,4.73,0.13,1.1303
1999-02-12,5.06,4.91,4.68,0.15,1.1282
1999-02-13,5.06,4.91,4.68,0.15,1.1282
1999-02-14,5.06,4.91,4.68,0.15,1.1282
1999-02-15,5.06,4.91,4.68,0.15,1.1282
1999-02-16,5.03,4.93,5.09,0.1,1.1189
1999-02-17,4.98,4.89,4.73,0.09,1.123
1999-02-18,5.04,4.93,4.71,0.11,1.1223
1999-02-19,5.07,4.95,4.72,0.12,1.1075
1999-02-20,5.07,4.95,4.72,0.12,1.1075
1999-02-21,5.07,4.95,4.72,0.12,1.1075
1999-02-22,5.03,4.91,4.78,0.12,1.1037
1999-02-23,5.1,5.0,4.73,0.1,1.0993
1999-02-24,5.18,5.05,4.88,0.13,1.0972
1999-02-25,5.32,5.15,4.89,0.17,1.1068
1999-02-26,5.29,5.13,4.84,0.16,1.0995
1999-02-27,5.29,5.13,4.84,0.16,1.0995
1999-02-28,5.29,5.13,4.84,0.16,1.0995
1999-03-01,5.4,5.2,5.1,0.2,1.0891
1999-03-02,5.35,5.18,4.73,0.17,1.0931
1999-03-03,5.39,5.19,4.74,0.2,1.0888
1999-03-04,5.41,5.2,4.8,0.21,1.0824
1999-03-05,5.34,5.14,4.8,0.2,1.0843
1999-03-06,5.34,5.14,4.8,0.2,1.0843
1999-03-07,5.34,5.14,4.8,0.2,1.0843
1999-03-08,5.29,5.12,4.83,0.17,1.0899
1999-03-09,5.18,5.02,4.74,0.16,1.0873
1999-03-10,5.2,5.04,4.82,0.16,1.0961
1999-03-11,5.21,5.05,4.8,0.16,1.0932
1999-03-12,5.16,5.0,4.74,0.16,1.0936
1999-03-13,5.16,5.0,4.74,0.16,1.0936
1999-03-14,5.16,5.0,4.74,0.16,1.0936
1999-03-15,5.15,4.99,5.01,0.16,1.093
1999-03-16,5.11,4.97,4.77,0.14,1.0915
