date,DGS1MO,DGS3MO,DGS2,DGS10,DGS30,DFF,T10Y2Y
2015-01-17,0.02,0.03,0.49,1.83,2.44,0.13,1.34
2015-01-18,0.02,0.03,0.49,1.83,2.44,0.13,1.34
2015-01-19,0.02,0.03,0.49,1.83,2.44,0.13,1.34
2015-01-20,0.01,0.03,0.53,1.82,2.39,0.12,1.29
2015-01-21,0.01,0.03,0.53,1.87,2.44,0.12,1.34
2015-01-22,0.02,0.03,0.53,1.9,2.46,0.12,1.37
2015-01-23,0.02,0.02,0.52,1.81,2.38,0.12,1.29
2015-01-24,0.02,0.02,0.52,1.81,2.38,0.12,1.29
2015-01-25,0.02,0.02,0.52,1.81,2.38,0.12,1.29
2015-01-26,0.02,0.03,0.54,1.83,2.4,0.12,1.29
2015-01-27,0.02,0.02,0.54,1.83,2.4,0.11,1.29
2015-01-28,0.02,0.02,0.5,1.73,2.29,0.12,1.23
2015-01-29,0.01,0.03,0.51,1.77,2.33,0.11,1.26
2015-01-30,0.01,0.02,0.47,1.68,2.25,0.06,1.21
2015-01-31,0.01,0.02,0.47,1.68,2.25,0.06,1.21
2015-02-01,0.01,0.02,0.47,1.68,2.25,0.06,1.21
2015-02-02,0.01,0.02,0.49,1.68,2.25,0.12,1.19
2015-02-03,0.02,0.02,0.52,1.79,2.37,0.12,1.27
2015-02-04,0.01,0.01,0.52,1.81,2.39,0.11,1.29
2015-02-05,0.02,0.02,0.52,1.83,2.42,0.12,1.31
2015-02-06,0.01,0.02,0.65,1.95,2.51,0.11,1.3
2015-02-07,0.01,0.02,0.65,1.95,2.51,0.11,1.3
2015-02-08,0.01,0.02,0.65,1.95,2.51,0.11,1.3
2015-02-09,0.02,0.01,0.65,1.96,2.52,0.12,1.31
2015-02-10,0.02,0.01,0.67,2.01,2.58,0.12,1.34
2015-02-11,0.02,0.01,0.67,2.0,2.57,0.12,1.33
2015-02-12,0.02,0.02,0.61,1.99,2.58,0.12,1.38
2015-02-13,0.02,0.01,0.66,2.02,2.63,0.12,1.36
2015-02-14,0.02,0.01,0.66,2.02,2.63,0.12,1.36
2015-02-15,0.02,0.01,0.66,2.02,2.63,0.12,1.36
2015-02-16,0.02,0.01,0.66,2.02,2.63,0.12,1.36
2015-02-17,0.02,0.02,0.7,2.14,2.73,0.12,1.44
2015-02-18,0.02,0.02,0.62,2.07,2.7,0.12,1.45
2015-02-19,0.02,0.02,0.67,2.11,2.73,0.12,1.44
2015-02-20,0.02,0.02,0.67,2.13,2.73,0.12,1.46
2015-02-21,0.02,0.02,0.67,2.13,2.73,0.12,1.46
2015-02-22,0.02,0.02,0.67,2.13,2.73,0.12,1.46
2015-02-23,0.01,0.02,0.64,2.06,2.66,0.11,1.42
2015-02-24,0.02,0.02,0.6,1.99,2.6,0.11,1.39
2015-02-25,0.02,0.02,0.61,1.96,2.56,0.11,1.35
2015-02-26,0.02,0.03,0.66,2.03,2.63,0.11,1.37
2015-02-27,0.02,0.02,0.63,2.0,2.6,0.06,1.37
2015-02-28,0.02,0.02,0.63,2.0,2.6,0.06,1.37
2015-03-01,0.02,0.02,0.63,2.0,2.6,0.06,1.37
2015-03-02,0.02,0.02,0.66,2.08,2.68,0.12,1.42
2015-03-03,0.01,0.02,0.68,2.12,2.71,0.12,1.44
2015-03-04,0.01,0.01,0.66,2.12,2.72,0.11,1.46
2015-03-05,0.02,0.02,0.65,2.11,2.71,0.11,1.46
2015-03-06,0.02,0.01,0.73,2.24,2.83,0.12,1.51
2015-03-07,0.02,0.01,0.73,2.24,2.83,0.12,1.51
2015-03-08,0.02,0.01,0.73,2.24,2.83,0.12,1.51
2015-03-09,0.01,0.02,0.7,2.2,2.8,0.12,1.5
2015-03-10,0.03,0.02,0.7,2.14,2.73,0.12,1.44
2015-03-11,0.03,0.03,0.7,2.11,2.69,0.11,1.41
2015-03-12,0.03,0.03,0.67,2.1,2.69,0.11,1.43
2015-03-13,0.03,0.03,0.68,2.13,2.7,0.11,1.45
2015-03-14,0.03,0.03,0.68,2.13,2.7,0.11,1.45
2015-03-15,0.03,0.03,0.68,2.13,2.7,0.11,1.45
2015-03-16,0.02,0.05,0.66,2.1,2.67,0.12,1.44
2015-03-17,0.05,0.05,0.7,2.06,2.61,0.12,1.36
2015-03-18,0.02,0.03,0.57,1.93,2.51,0.11,1.36
2015-03-19,0.02,0.03,0.63,1.98,2.54,0.12,1.35
2015-03-20,0.0,0.01,0.6,1.93,2.5,0.12,1.33
2015-03-21,0.0,0.01,0.6,1.93,2.5,0.12,1.33
2015-03-22,0.0,0.01,0.6,1.93,2.5,0.12,1.33
2015-03-23,0.02,0.03,0.6,1.92,2.51,0.12,1.32
2015-03-24,0.03,0.02,0.58,1.88,2.46,0.11,1.3
2015-03-25,0.02,0.04,0.59,1.93,2.5,0.12,1.34
2015-03-26,0.02,0.03,0.61,2.01,2.6,0.11,1.4
2015-03-27,0.02,0.04,0.58,1.95,2.53,0.12,1.37
2015-03-28,0.02,0.04,0.58,1.95,2.53,0.12,1.37
2015-03-29,0.02,0.04,0.58,1.95,2.53,0.12,1.37
2015-03-30,0.02,0.04,0.58,1.96,2.55,0.12,1.38
2015-03-31,0.05,0.03,0.56,1.94,2.54,0.06,1.38
2015-04-01,0.02,0.03,0.55,1.87,2.47,0.12,1.32
2015-04-02,0.02,0.02,0.55,1.92,2.53,0.12,1.37
2015-04-03,0.04,0.02,0.49,1.85,2.49,0.12,1.36
2015-04-04,0.04,0.02,0.49,1.85,2.49,0.12,1.36
2015-04-05,0.04,0.02,0.49,1.85,2.49,0.12,1.36
2015-04-06,0.02,0.03,0.51,1.92,2.57,0.13,1.41
2015-04-07,0.02,0.02,0.52,1.89,2.52,0.12,1.37
2015-04-08,0.02,0.03,0.54,1.92,2.53,0.12,1.38
2015-04-09,0.02,0.03,0.56,1.97,2.61,0.12,1.41
2015-04-10,0.01,0.02,0.57,1.96,2.58,0.12,1.39
2015-04-11,0.01,0.02,0.57,1.96,2.58,0.12,1.39
2015-04-12,0.01,0.02,0.57,1.96,2.58,0.12,1.39
2015-04-13,0.02,0.03,0.54,1.94,2.58,0.13,1.4
2015-04-14,0.02,0.02,0.53,1.9,2.54,0.13,1.37
2015-04-15,0.02,0.02,0.51,1.91,2.55,0.13,1.4
2015-04-16,0.03,0.02,0.5,1.9,2.56,0.13,1.4
2015-04-17,0.03,0.01,0.51,1.87,2.51,0.13,1.36
2015-04-18,0.03,0.01,0.51,1.87,2.51,0.13,1.36
2015-04-19,0.03,0.01,0.51,1.87,2.51,0.13,1.36
2015-04-20,0.03,0.03,0.55,1.9,2.56,0.13,1.35
2015-04-21,0.02,0.03,0.55,1.92,2.58,0.13,1.37
2015-04-22,0.01,0.03,0.57,1.99,2.66,0.13,1.42
2015-04-23,0.01,0.03,0.55,1.96,2.63,0.13,1.41
2015-04-24,0.03,0.03,0.54,1.93,2.62,0.13,1.39
2015-04-25,0.03,0.03,0.54,1.93,2.62,0.13,1.39
2015-04-26,0.03,0.03,0.54,1.93,2.62,0.13,1.39
2015-04-27,0.01,0.02,0.54,1.94,2.61,0.13,1.4
2015-04-28,0.0,0.02,0.56,2.0,2.68,0.13,1.44
2015-04-29,0.0,0.01,0.56,2.06,2.76,0.13,1.5
2015-04-30,0.0,0.01,0.58,2.05,2.75,0.08,1.47
2015-05-01,0.0,0.01,0.6,2.12,2.82,0.13,1.52
2015-05-02,0.0,0.01,0.6,2.12,2.82,0.13,1.52
2015-05-03,0.0,0.01,0.6,2.12,2.82,0.13,1.52
2015-05-04,0.01,0.02,0.6,2.16,2.88,0.13,1.56
2015-05-05,0.01,0.01,0.62,2.19,2.9,0.13,1.57
2015-05-06,0.02,0.02,0.65,2.25,2.98,0.13,1.6
2015-05-07,0.01,0.01,0.63,2.18,2.9,0.13,1.55
2015-05-08,0.01,0.01,0.59,2.16,2.9,0.13,1.57
2015-05-09,0.01,0.01,0.59,2.16,2.9,0.13,1.57
2015-05-10,0.01,0.01,0.59,2.16,2.9,0.13,1.57
2015-05-11,0.02,0.02,0.62,2.28,3.03,0.13,1.66
2015-05-12,0.01,0.03,0.61,2.28,3.02,0.13,1.67
2015-05-13,0.02,0.02,0.59,2.27,3.07,0.13,1.68
2015-05-14,0.0,0.01,0.56,2.23,3.03,0.13,1.67
2015-05-15,0.02,0.02,0.55,2.14,2.93,0.13,1.59
2015-05-16,0.02,0.02,0.55,2.14,2.93,0.13,1.59
2015-05-17,0.02,0.02,0.55,2.14,2.93,0.13,1.59
2015-05-18,0.01,0.02,0.58,2.23,3.02,0.13,1.65
2015-05-19,0.02,0.02,0.63,2.27,3.05,0.12,1.64
2015-05-20,0.02,0.02,0.6,2.26,3.06,0.12,1.66
2015-05-21,0.02,0.02,0.6,2.19,2.98,0.12,1.59
2015-05-22,0.01,0.02,0.64,2.21,2.99,0.13,1.57
2015-05-23,0.01,0.02,0.64,2.21,2.99,0.13,1.57
2015-05-24,0.01,0.02,0.64,2.21,2.99,0.13,1.57
2015-05-25,0.01,0.02,0.64,2.21,2.99,0.13,1.57
2015-05-26,0.01,0.02,0.64,2.14,2.89,0.12,1.5
2015-05-27,0.02,0.01,0.64,2.14,2.88,0.12,1.5
2015-05-28,0.01,0.01,0.62,2.13,2.89,0.12,1.51
2015-05-29,0.01,0.01,0.61,2.12,2.88,0.08,1.51
2015-05-30,0.01,0.01,0.61,2.12,2.88,0.08,1.51
2015-05-31,0.01,0.01,0.61,2.12,2.88,0.08,1.51
2015-06-01,0.02,0.02,0.64,2.19,2.94,0.12,1.55
2015-06-02,0.02,0.01,0.64,2.27,3.02,0.12,1.63
2015-06-03,0.02,0.02,0.69,2.38,3.11,0.13,1.69
2015-06-04,0.02,0.02,0.66,2.31,3.03,0.13,1.65
2015-06-05,0.02,0.03,0.73,2.41,3.11,0.13,1.68
2015-06-06,0.02,0.03,0.73,2.41,3.11,0.13,1.68
2015-06-07,0.02,0.03,0.73,2.41,3.11,0.13,1.68
2015-06-08,0.01,0.02,0.7,2.39,3.11,0.13,1.69
2015-06-09,0.01,0.02,0.72,2.42,3.15,0.13,1.7
2015-06-10,0.01,0.02,0.75,2.5,3.22,0.13,1.75
2015-06-11,0.01,0.01,0.73,2.39,3.11,0.13,1.66
2015-06-12,0.01,0.02,0.74,2.39,3.1,0.13,1.65
2015-06-13,0.01,0.02,0.74,2.39,3.1,0.13,1.65
2015-06-14,0.01,0.02,0.74,2.39,3.1,0.13,1.65
2015-06-15,0.0,0.02,0.72,2.36,3.09,0.13,1.64
2015-06-16,0.0,0.01,0.71,2.32,3.06,0.14,1.61
2015-06-17,0.0,0.01,0.67,2.32,3.09,0.14,1.65
2015-06-18,0.0,0.01,0.66,2.35,3.14,0.14,1.69
2015-06-19,0.0,0.01,0.65,2.26,3.05,0.13,1.61
2015-06-20,0.0,0.01,0.65,2.26,3.05,0.13,1.61
2015-06-21,0.0,0.01,0.65,2.26,3.05,0.13,1.61
2015-06-22,0.0,0.01,0.68,2.37,3.16,0.13,1.69
2015-06-23,0.0,0.01,0.7,2.42,3.2,0.13,1.72
2015-06-24,0.0,0.01,0.68,2.38,3.16,0.13,1.7
2015-06-25,0.0,0.01,0.68,2.4,3.16,0.13,1.72
2015-06-26,0.0,0.01,0.72,2.49,3.25,0.13,1.77
2015-06-27,0.0,0.01,0.72,2.49,3.25,0.13,1.77
2015-06-28,0.0,0.01,0.72,2.49,3.25,0.13,1.77
2015-06-29,0.0,0.02,0.64,2.33,3.09,0.14,1.69
2015-06-30,0.02,0.01,0.64,2.35,3.11,0.08,1.71
2015-07-01,0.01,0.01,0.69,2.43,3.2,0.13,1.74
2015-07-02,0.01,0.01,0.64,2.4,3.19,0.13,1.76
2015-07-03,0.01,0.01,0.64,2.4,3.19,0.13,1.76
2015-07-04,0.01,0.01,0.64,2.4,3.19,0.13,1.76
2015-07-05,0.01,0.01,0.64,2.4,3.19,0.13,1.76
2015-07-06,0.01,0.02,0.6,2.3,3.08,0.13,1.7
2015-07-07,0.02,0.02,0.58,2.27,3.04,0.13,1.69
2015-07-08,0.02,0.02,0.55,2.22,2.99,0.13,1.67
2015-07-09,0.02,0.03,0.6,2.32,3.11,0.13,1.72
2015-07-10,0.01,0.01,0.65,2.42,3.2,0.13,1.77
2015-07-11,0.01,0.01,0.65,2.42,3.2,0.13,1.77
2015-07-12,0.01,0.01,0.65,2.42,3.2,0.13,1.77
2015-07-13,0.02,0.02,0.69,2.44,3.21,0.13,1.75
2015-07-14,0.03,0.01,0.66,2.41,3.2,0.13,1.75
2015-07-15,0.03,0.02,0.64,2.36,3.13,0.13,1.72
2015-07-16,0.03,0.02,0.67,2.36,3.11,0.14,1.69
2015-07-17,0.03,0.03,0.68,2.34,3.08,0.13,1.66
2015-07-18,0.03,0.03,0.68,2.34,3.08,0.13,1.66
2015-07-19,0.03,0.03,0.68,2.34,3.08,0.13,1.66
2015-07-20,0.03,0.04,0.71,2.38,3.1,0.14,1.67
2015-07-21,0.04,0.03,0.71,2.35,3.08,0.13,1.64
2015-07-22,0.04,0.04,0.75,2.33,3.04,0.13,1.58
2015-07-23,0.04,0.03,0.71,2.28,2.98,0.13,1.57
2015-07-24,0.04,0.04,0.7,2.27,2.96,0.13,1.57
2015-07-25,0.04,0.04,0.7,2.27,2.96,0.13,1.57
2015-07-26,0.04,0.04,0.7,2.27,2.96,0.13,1.57
2015-07-27,0.04,0.05,0.68,2.23,2.93,0.14,1.55
2015-07-28,0.05,0.05,0.69,2.26,2.96,0.14,1.57
2015-07-29,0.05,0.06,0.7,2.29,2.99,0.14,1.59
2015-07-30,0.05,0.07,0.72,2.28,2.96,0.14,1.56
2015-07-31,0.04,0.08,0.67,2.2,2.92,0.08,1.53
2015-08-01,0.04,0.08,0.67,2.2,2.92,0.08,1.53
2015-08-02,0.04,0.08,0.67,2.2,2.92,0.08,1.53
2015-08-03,0.03,0.08,0.68,2.16,2.86,0.14,1.48
2015-08-04,0.05,0.08,0.74,2.23,2.9,0.14,1.49
2015-08-05,0.05,0.08,0.73,2.28,2.94,0.14,1.55
2015-08-06,0.04,0.04,0.71,2.23,2.9,0.14,1.52
2015-08-07,0.03,0.06,0.73,2.18,2.83,0.14,1.45
2015-08-08,0.03,0.06,0.73,2.18,2.83,0.14,1.45
2015-08-09,0.03,0.06,0.73,2.18,2.83,0.14,1.45
2015-08-10,0.03,0.12,0.73,2.24,2.89,0.14,1.51
2015-08-11,0.06,0.1,0.68,2.15,2.81,0.15,1.47
2015-08-12,0.06,0.1,0.67,2.14,2.84,0.15,1.47
2015-08-13,0.06,0.1,0.72,2.19,2.86,0.15,1.47
2015-08-14,0.04,0.09,0.73,2.2,2.84,0.14,1.47
2015-08-15,0.04,0.09,0.73,2.2,2.84,0.14,1.47
2015-08-16,0.04,0.09,0.73,2.2,2.84,0.14,1.47
2015-08-17,0.03,0.1,0.72,2.16,2.81,0.15,1.44
2015-08-18,0.05,0.07,0.74,2.2,2.87,0.15,1.46
2015-08-19,0.05,0.05,0.67,2.12,2.81,0.15,1.45
2015-08-20,0.01,0.02,0.69,2.09,2.76,0.15,1.4
2015-08-21,0.02,0.03,0.64,2.05,2.74,0.15,1.41
2015-08-22,0.02,0.03,0.64,2.05,2.74,0.15,1.41
2015-08-23,0.02,0.03,0.64,2.05,2.74,0.15,1.41
2015-08-24,0.02,0.06,0.59,2.01,2.73,0.15,1.42
2015-08-25,0.04,0.07,0.67,2.12,2.84,0.15,1.45
2015-08-26,0.03,0.06,0.67,2.18,2.94,0.14,1.51
2015-08-27,0.02,0.06,0.68,2.18,2.93,0.14,1.5
2015-08-28,0.02,0.06,0.72,2.19,2.92,0.14,1.47
2015-08-29,0.02,0.06,0.72,2.19,2.92,0.14,1.47
2015-08-30,0.02,0.06,0.72,2.19,2.92,0.14,1.47
2015-08-31,0.0,0.08,0.74,2.21,2.95,0.08,1.47
2015-09-01,0.01,0.03,0.7,2.17,2.93,0.14,1.47
2015-09-02,0.01,0.03,0.72,2.2,2.97,0.14,1.48
2015-09-03,0.02,0.02,0.71,2.18,2.95,0.14,1.47
2015-09-04,0.02,0.02,0.71,2.13,2.89,0.14,1.42
2015-09-05,0.02,0.02,0.71,2.13,2.89,0.14,1.42
2015-09-06,0.02,0.02,0.71,2.13,2.89,0.14,1.42
2015-09-07,0.02,0.02,0.71,2.13,2.89,0.14,1.42
2015-09-08,0.02,0.06,0.74,2.2,2.97,0.14,1.46
2015-09-09,0.02,0.03,0.75,2.21,2.96,0.14,1.46
2015-09-10,0.02,0.02,0.75,2.23,2.98,0.14,1.48
2015-09-11,0.04,0.04,0.71,2.2,2.95,0.14,1.49
2015-09-12,0.04,0.04,0.71,2.2,2.95,0.14,1.49
2015-09-13,0.04,0.04,0.71,2.2,2.95,0.14,1.49
2015-09-14,0.02,0.07,0.73,2.18,2.95,0.14,1.45
2015-09-15,0.0,0.07,0.82,2.28,3.06,0.14,1.46
2015-09-16,0.0,0.06,0.82,2.3,3.08,0.14,1.48
2015-09-17,0.0,0.01,0.7,2.21,3.02,0.14,1.51
2015-09-18,0.0,0.0,0.69,2.13,2.93,0.14,1.44
2015-09-19,0.0,0.0,0.69,2.13,2.93,0.14,1.44
2015-09-20,0.0,0.0,0.69,2.13,2.93,0.14,1.44
2015-09-21,0.0,0.01,0.72,2.2,3.02,0.14,1.48
2015-09-22,0.0,0.0,0.69,2.14,2.94,0.14,1.45
2015-09-23,0.0,0.01,0.7,2.16,2.95,0.14,1.46
2015-09-24,0.0,0.01,0.67,2.13,2.91,0.14,1.46
2015-09-25,0.0,0.0,0.7,2.17,2.96,0.13,1.47
2015-09-26,0.0,0.0,0.7,2.17,2.96,0.13,1.47
2015-09-27,0.0,0.0,0.7,2.17,2.96,0.13,1.47
2015-09-28,0.0,0.01,0.67,2.1,2.87,0.13,1.43
2015-09-29,0.0,0.01,0.64,2.05,2.85,0.13,1.41
2015-09-30,0.0,0.0,0.64,2.06,2.87,0.07,1.42
2015-10-01,0.0,0.0,0.64,2.05,2.85,0.13,1.41
2015-10-02,0.0,0.0,0.58,1.99,2.82,0.13,1.41
2015-10-03,0.0,0.0,0.58,1.99,2.82,0.13,1.41
2015-10-04,0.0,0.0,0.58,1.99,2.82,0.13,1.41
2015-10-05,0.0,0.01,0.61,2.07,2.9,0.13,1.46
2015-10-06,0.0,0.0,0.61,2.05,2.88,0.13,1.44
2015-10-07,0.0,0.0,0.65,2.08,2.89,0.13,1.43
2015-10-08,0.0,0.0,0.65,2.12,2.96,0.13,1.47
2015-10-09,0.01,0.01,0.65,2.12,2.94,0.13,1.47
2015-10-10,0.01,0.01,0.65,2.12,2.94,0.13,1.47
2015-10-11,0.01,0.01,0.65,2.12,2.94,0.13,1.47
2015-10-12,0.01,0.01,0.65,2.12,2.94,0.13,1.47
2015-10-13,0.0,0.01,0.64,2.06,2.89,0.13,1.42
2015-10-14,0.0,0.0,0.57,1.99,2.84,0.13,1.42
2015-10-15,0.0,0.01,0.61,2.04,2.87,0.13,1.43
2015-10-16,0.03,0.01,0.61,2.04,2.87,0.13,1.43
2015-10-17,0.03,0.01,0.61,2.04,2.87,0.13,1.43
2015-10-18,0.03,0.01,0.61,2.04,2.87,0.13,1.43
2015-10-19,0.06,0.02,0.61,2.04,2.89,0.13,1.43
2015-10-20,0.08,0.02,0.66,2.08,2.92,0.13,1.42
2015-10-21,0.01,0.01,0.64,2.04,2.87,0.13,1.4
2015-10-22,0.02,0.0,0.61,2.04,2.87,0.12,1.43
2015-10-23,0.01,0.01,0.66,2.09,2.9,0.12,1.43
2015-10-24,0.01,0.01,0.66,2.09,2.9,0.12,1.43
2015-10-25,0.01,0.01,0.66,2.09,2.9,0.12,1.43
2015-10-26,0.01,0.02,0.66,2.07,2.87,0.12,1.41
2015-10-27,0.01,0.03,0.65,2.05,2.86,0.12,1.4
2015-10-28,0.03,0.04,0.73,2.1,2.87,0.12,1.37
2015-10-29,0.02,0.07,0.75,2.19,2.96,0.12,1.44
2015-10-30,0.01,0.08,0.75,2.16,2.93,0.07,1.41
2015-10-31,0.01,0.08,0.75,2.16,2.93,0.07,1.41
2015-11-01,0.01,0.08,0.75,2.16,2.93,0.07,1.41
2015-11-02,0.01,0.08,0.77,2.2,2.95,0.12,1.43
2015-11-03,0.07,0.06,0.8,2.23,3.0,0.12,1.43
2015-11-04,0.07,0.05,0.84,2.25,3.0,0.12,1.41
2015-11-05,0.04,0.05,0.85,2.26,3.01,0.12,1.41
2015-11-06,0.04,0.08,0.9,2.34,3.09,0.12,1.44
2015-11-07,0.04,0.08,0.9,2.34,3.09,0.12,1.44
2015-11-08,0.04,0.08,0.9,2.34,3.09,0.12,1.44
2015-11-09,0.06,0.14,0.89,2.36,3.12,0.12,1.47
2015-11-10,0.08,0.13,0.87,2.32,3.1,0.12,1.45
2015-11-11,0.08,0.13,0.87,2.32,3.1,0.12,1.45
2015-11-12,0.08,0.14,0.89,2.32,3.09,0.12,1.43
2015-11-13,0.03,0.14,0.86,2.28,3.06,0.12,1.42
2015-11-14,0.03,0.14,0.86,2.28,3.06,0.12,1.42
2015-11-15,0.03,0.14,0.86,2.28,3.06,0.12,1.42
2015-11-16,0.05,0.15,0.88,2.27,3.07,0.13,1.39
2015-11-17,0.07,0.14,0.86,2.25,3.04,0.13,1.39
2015-11-18,0.07,0.12,0.9,2.27,3.04,0.12,1.37
2015-11-19,0.06,0.11,0.91,2.24,3.0,0.12,1.33
2015-11-20,0.05,0.12,0.93,2.26,3.02,0.12,1.33
2015-11-21,0.05,0.12,0.93,2.26,3.02,0.12,1.33
2015-11-22,0.05,0.12,0.93,2.26,3.02,0.12,1.33
2015-11-23,0.06,0.14,0.94,2.25,3.0,0.12,1.31
2015-11-24,0.13,0.16,0.93,2.24,3.0,0.12,1.31
2015-11-25,0.14,0.19,0.93,2.23,3.0,0.12,1.3
2015-11-26,0.14,0.19,0.93,2.23,3.0,0.12,1.3
2015-11-27,0.13,0.18,0.92,2.22,3.0,0.12,1.3
2015-11-28,0.13,0.18,0.92,2.22,3.0,0.12,1.3
2015-11-29,0.13,0.18,0.92,2.22,3.0,0.12,1.3
2015-11-30,0.11,0.22,0.94,2.21,2.98,0.08,1.27
2015-12-01,0.19,0.21,0.91,2.15,2.91,0.13,1.24
2015-12-02,0.19,0.21,0.94,2.18,2.91,0.13,1.24
2015-12-03,0.18,0.21,0.96,2.33,3.07,0.13,1.37
2015-12-04,0.17,0.23,0.96,2.28,3.01,0.13,1.32
2015-12-05,0.17,0.23,0.96,2.28,3.01,0.13,1.32
2015-12-06,0.17,0.23,0.96,2.28,3.01,0.13,1.32
2015-12-07,0.21,0.29,0.94,2.23,2.95,0.13,1.29
2015-12-08,0.23,0.27,0.94,2.24,2.97,0.13,1.3
2015-12-09,0.19,0.26,0.93,2.22,2.97,0.14,1.29
2015-12-10,0.19,0.24,0.95,2.24,2.98,0.14,1.29
2015-12-11,0.15,0.23,0.88,2.13,2.87,0.14,1.25
2015-12-12,0.15,0.23,0.88,2.13,2.87,0.14,1.25
2015-12-13,0.15,0.23,0.88,2.13,2.87,0.14,1.25
2015-12-14,0.13,0.26,0.97,2.23,2.96,0.15,1.26
2015-12-15,0.21,0.25,0.98,2.28,3.0,0.15,1.3
2015-12-16,0.2,0.27,1.02,2.3,3.02,0.15,1.28
2015-12-17,0.18,0.23,1.0,2.24,2.94,0.37,1.24
2015-12-18,0.16,0.19,0.97,2.19,2.9,0.37,1.22
2015-12-19,0.16,0.19,0.97,2.19,2.9,0.37,1.22
2015-12-20,0.16,0.19,0.97,2.19,2.9,0.37,1.22
2015-12-21,0.14,0.24,0.96,2.2,2.92,0.36,1.24
2015-12-22,0.19,0.21,0.99,2.24,2.96,0.36,1.25
2015-12-23,0.19,0.2,1.01,2.27,3.0,0.36,1.26
2015-12-24,0.15,0.2,1.03,2.25,2.96,0.36,1.22
2015-12-25,0.15,0.2,1.03,2.25,2.96,0.36,1.22
2015-12-26,0.15,0.2,1.03,2.25,2.96,0.36,1.22
2015-12-27,0.15,0.2,1.03,2.25,2.96,0.36,1.22
2015-12-28,0.13,0.23,1.05,2.24,2.95,0.36,1.19
2015-12-29,0.18,0.23,1.09,2.32,3.04,0.36,1.23
2015-12-30,0.08,0.21,1.08,2.31,3.04,0.35,1.23
2015-12-31,0.14,0.16,1.06,2.27,3.01,0.2,1.21
2016-01-01,0.14,0.16,1.06,2.27,3.01,0.2,1.21
2016-01-02,0.14,0.16,1.06,2.27,3.01,0.2,1.21
2016-01-03,0.14,0.16,1.06,2.27,3.01,0.2,1.21
2016-01-04,0.17,0.22,1.02,2.24,2.98,0.36,1.22
2016-01-05,0.2,0.2,1.04,2.25,3.01,0.36,1.21
2016-01-06,0.21,0.21,0.99,2.18,2.94,0.36,1.19
2016-01-07,0.2,0.2,0.96,2.16,2.92,0.36,1.2
2016-01-08,0.2,0.2,0.94,2.13,2.91,0.36,1.19
2016-01-09,0.2,0.2,0.94,2.13,2.91,0.36,1.19
2016-01-10,0.2,0.2,0.94,2.13,2.91,0.36,1.19
2016-01-11,0.19,0.21,0.94,2.17,2.96,0.36,1.23
2016-01-12,0.22,0.21,0.93,2.12,2.89,0.36,1.19
2016-01-13,0.22,0.22,0.91,2.08,2.85,0.36,1.17
2016-01-14,0.22,0.25,0.9,2.1,2.9,0.36,1.2
2016-01-15,0.19,0.24,0.85,2.03,2.81,0.36,1.18
2016-01-16,0.19,0.24,0.85,2.03,2.81,0.36,1.18
2016-01-17,0.19,0.24,0.85,2.03,2.81,0.36,1.18
2016-01-18,0.19,0.24,0.85,2.03,2.81,0.36,1.18
2016-01-19,0.21,0.26,0.88,2.06,2.82,0.36,1.18
2016-01-20,0.26,0.26,0.85,2.01,2.77,0.37,1.16
2016-01-21,0.27,0.28,0.84,2.02,2.79,0.37,1.18
2016-01-22,0.26,0.31,0.88,2.07,2.83,0.38,1.19
2016-01-23,0.26,0.31,0.88,2.07,2.83,0.38,1.19
2016-01-24,0.26,0.31,0.88,2.07,2.83,0.38,1.19
2016-01-25,0.25,0.31,0.88,2.03,2.8,0.38,1.15
2016-01-26,0.29,0.31,0.85,2.01,2.79,0.38,1.16
2016-01-27,0.28,0.32,0.84,2.02,2.8,0.38,1.18
2016-01-28,0.26,0.35,0.83,2.0,2.79,0.38,1.17
2016-01-29,0.22,0.33,0.76,1.94,2.75,0.29,1.18
2016-01-30,0.22,0.33,0.76,1.94,2.75,0.29,1.18
2016-01-31,0.22,0.33,0.76,1.94,2.75,0.29,1.18
2016-02-01,0.19,0.35,0.81,1.97,2.77,0.38,1.16
2016-02-02,0.26,0.34,0.75,1.87,2.67,0.38,1.12
2016-02-03,0.27,0.33,0.72,1.88,2.7,0.38,1.16
2016-02-04,0.24,0.29,0.7,1.87,2.7,0.38,1.17
2016-02-05,0.23,0.3,0.74,1.86,2.68,0.38,1.12
2016-02-06,0.23,0.3,0.74,1.86,2.68,0.38,1.12
2016-02-07,0.23,0.3,0.74,1.86,2.68,0.38,1.12
2016-02-08,0.21,0.32,0.66,1.75,2.56,0.38,1.09
2016-02-09,0.27,0.3,0.69,1.74,2.55,0.38,1.05
2016-02-10,0.27,0.31,0.71,1.71,2.53,0.38,1.0
2016-02-11,0.27,0.28,0.64,1.63,2.5,0.38,0.99
2016-02-12,0.26,0.3,0.71,1.74,2.6,0.38,1.03
2016-02-13,0.26,0.3,0.71,1.74,2.6,0.38,1.03
2016-02-14,0.26,0.3,0.71,1.74,2.6,0.38,1.03
2016-02-15,0.26,0.3,0.71,1.74,2.6,0.38,1.03
2016-02-16,0.23,0.3,0.74,1.78,2.64,0.38,1.04
2016-02-17,0.28,0.3,0.74,1.81,2.68,0.37,1.07
2016-02-18,0.28,0.3,0.71,1.75,2.62,0.38,1.04
